nohup: ignoring input
26 Mar 2018 04:23:54,661 DEBUG - Graphulo.TwoTable(738) -  1007204%00; :%00; [1] -> 739632 entries processed
26 Mar 2018 05:22:40,524 DEBUG - Graphulo.TwoTable(738) -  1023034%00; :%00; [1] -> 3032024 entries processed
26 Mar 2018 05:22:40,540 DEBUG - Graphulo.TwoTable(738) -  205460%00; :%00; [1] -> 4411330 entries processed
26 Mar 2018 05:22:40,624 DEBUG - Graphulo.TwoTable(738) -  4286622%00; :%00; [1] -> 2113556 entries processed
26 Mar 2018 05:22:40,661 DEBUG - Graphulo.TwoTable(738) -  560786%00; :%00; [1] -> 4426060 entries processed
26 Mar 2018 05:22:40,663 DEBUG - Graphulo.TwoTable(738) -  1115545%00; :%00; [1] -> 2763382 entries processed
26 Mar 2018 05:22:40,664 DEBUG - Graphulo.TwoTable(738) -  3129681%00; :%00; [1] -> 1105308 entries processed
26 Mar 2018 05:22:40,902 DEBUG - Graphulo.TwoTable(738) -  1276824%00; :%00; [1] -> 1000184 entries processed
26 Mar 2018 05:22:44,760 DEBUG - Graphulo.TwoTable(738) -  3289250%00; :%00; [1] -> 7528488 entries processed
26 Mar 2018 05:22:45,328 DEBUG - Graphulo.TwoTable(738) -  210249%00; :%00; [1] -> 1633738 entries processed
26 Mar 2018 05:22:45,502 DEBUG - Graphulo.TwoTable(738) -  958061%00; :%00; [1] -> 4441574 entries processed
26 Mar 2018 05:22:45,849 DEBUG - Graphulo.TwoTable(738) -  2690614%00; :%00; [1] -> 1478276 entries processed
26 Mar 2018 05:22:45,973 DEBUG - Graphulo.TwoTable(738) -  1884970%00; :%00; [1] -> 2824132 entries processed
26 Mar 2018 05:22:48,709 DEBUG - Graphulo.TwoTable(738) -  1929285%00; :%00; [1] -> 278382 entries processed
26 Mar 2018 05:22:48,791 DEBUG - Graphulo.TwoTable(738) -  146050%00; :%00; [1] -> 2557978 entries processed
26 Mar 2018 05:22:48,887 DEBUG - Graphulo.TwoTable(738) -  492435%00; :%00; [1] -> 859830 entries processed
26 Mar 2018 05:22:49,203 DEBUG - Graphulo.TwoTable(738) -  322118%00; :%00; [1] -> 347286 entries processed
26 Mar 2018 05:22:49,338 DEBUG - Graphulo.TwoTable(738) -  1639776%00; :%00; [1] -> 4256734 entries processed
26 Mar 2018 05:22:49,340 DEBUG - Graphulo.TwoTable(738) -  512898%00; :%00; [1] -> 4917750 entries processed
26 Mar 2018 05:22:49,346 DEBUG - Graphulo.TwoTable(738) -  1627433%00; :%00; [1] -> 2001690 entries processed
26 Mar 2018 05:22:49,362 DEBUG - Graphulo.TwoTable(738) -  2784436%00; :%00; [1] -> 2127226 entries processed
26 Mar 2018 05:22:49,562 DEBUG - Graphulo.TwoTable(738) -  1160828%00; :%00; [1] -> 1538896 entries processed
26 Mar 2018 05:22:49,562 DEBUG - Graphulo.TwoTable(738) -  675213%00; :%00; [1] -> 1923430 entries processed
26 Mar 2018 05:22:49,577 DEBUG - Graphulo.TwoTable(738) -  1762646%00; :%00; [1] -> 1815292 entries processed
26 Mar 2018 05:22:49,655 DEBUG - Graphulo.TwoTable(738) -  2447788%00; :%00; [1] -> 2212658 entries processed
26 Mar 2018 05:22:53,086 DEBUG - Graphulo.TwoTable(738) -  112690%00; :%00; [1] -> 11346 entries processed
26 Mar 2018 05:22:53,551 DEBUG - Graphulo.TwoTable(738) -  4702953%00; :%00; [1] -> 2359772 entries processed
26 Mar 2018 05:22:53,704 DEBUG - Graphulo.TwoTable(738) -  2161027%00; :%00; [1] -> 2169084 entries processed
26 Mar 2018 05:22:53,763 DEBUG - Graphulo.TwoTable(738) -  148056%00; :%00; [1] -> 1204318 entries processed
26 Mar 2018 05:22:53,834 DEBUG - Graphulo.TwoTable(738) -  2094115%00; :%00; [1] -> 2978252 entries processed
26 Mar 2018 05:22:53,870 DEBUG - Graphulo.TwoTable(738) -  2276068%00; :%00; [1] -> 1671694 entries processed
26 Mar 2018 05:22:53,904 DEBUG - Graphulo.TwoTable(738) -  396272%00; :%00; [1] -> 2013028 entries processed
26 Mar 2018 05:22:53,939 DEBUG - Graphulo.TwoTable(738) -  484388%00; :%00; [1] -> 1663020 entries processed
26 Mar 2018 05:22:53,941 DEBUG - Graphulo.TwoTable(738) -  1502123%00; :%00; [1] -> 1670534 entries processed
26 Mar 2018 05:22:54,003 DEBUG - Graphulo.TwoTable(738) -  2204240%00; :%00; [1] -> 559678 entries processed
26 Mar 2018 05:22:54,043 DEBUG - Graphulo.TwoTable(738) -  884819%00; :%00; [1] -> 3421244 entries processed
26 Mar 2018 05:22:54,128 DEBUG - Graphulo.TwoTable(738) -  370791%00; :%00; [1] -> 3078866 entries processed
26 Mar 2018 05:22:56,286 DEBUG - Graphulo.TwoTable(738) -  1412314%00; :%00; [1] -> 171744 entries processed
26 Mar 2018 05:22:56,945 DEBUG - Graphulo.TwoTable(738) -  951769%00; :%00; [1] -> 1410174 entries processed
26 Mar 2018 05:22:57,508 DEBUG - Graphulo.TwoTable(738) -  105849%00; :%00; [1] -> 1098334 entries processed
26 Mar 2018 05:22:57,663 DEBUG - Graphulo.TwoTable(738) -  259841%00; :%00; [1] -> 1568548 entries processed
26 Mar 2018 05:22:58,338 DEBUG - Graphulo.TwoTable(738) -  775371%00; :%00; [1] -> 2350016 entries processed
26 Mar 2018 05:22:58,361 DEBUG - Graphulo.TwoTable(738) -  278231%00; :%00; [1] -> 848946 entries processed
26 Mar 2018 05:23:01,476 DEBUG - Graphulo.TwoTable(738) -  60918%00; :%00; [1] -> 1594506 entries processed
26 Mar 2018 05:23:01,598 DEBUG - Graphulo.TwoTable(738) -  740740%00; :%00; [1] -> 2365798 entries processed
26 Mar 2018 05:23:03,094 DEBUG - Graphulo.TwoTable(738) -  1098095%00; :%00; [1] -> 753504 entries processed
26 Mar 2018 05:23:03,244 DEBUG - Graphulo.TwoTable(738) -  89884%00; :%00; [1] -> 475910 entries processed
26 Mar 2018 05:23:03,292 DEBUG - Graphulo.TwoTable(738) -  578397%00; :%00; [1] -> 1564444 entries processed
26 Mar 2018 05:23:03,562 DEBUG - Graphulo.TwoTable(738) -  868314%00; :%00; [1] -> 2479116 entries processed
26 Mar 2018 05:23:06,558 DEBUG - Graphulo.TwoTable(738) -  1963229%00; :%00; [1] -> 1538122 entries processed
26 Mar 2018 05:23:06,970 DEBUG - Graphulo.TwoTable(738) -  690472%00; :%00; [1] -> 1671282 entries processed
26 Mar 2018 05:23:07,115 DEBUG - Graphulo.TwoTable(738) -  2126013%00; :%00; [1] -> 9539320 entries processed
26 Mar 2018 05:23:07,251 DEBUG - Graphulo.TwoTable(738) -  598446%00; :%00; [1] -> 4744672 entries processed
26 Mar 2018 05:23:09,791 DEBUG - Graphulo.TwoTable(738) -  1018033%00; :%00; [1] -> 3243732 entries processed
26 Mar 2018 05:23:09,936 DEBUG - Graphulo.TwoTable(738) -  2178848%00; :%00; [1] -> 1350684 entries processed
26 Mar 2018 05:23:09,944 DEBUG - Graphulo.TwoTable(738) -  390749%00; :%00; [1] -> 659916 entries processed
26 Mar 2018 05:23:10,000 DEBUG - Graphulo.TwoTable(738) -  2090123%00; :%00; [1] -> 1912262 entries processed
26 Mar 2018 05:23:10,018 DEBUG - Graphulo.TwoTable(738) -  1297607%00; :%00; [1] -> 1989674 entries processed
26 Mar 2018 05:23:10,064 DEBUG - Graphulo.TwoTable(738) -  1649848%00; :%00; [1] -> 11992662 entries processed
26 Mar 2018 05:23:10,550 DEBUG - Graphulo.TwoTable(738) -  2564155%00; :%00; [1] -> 7655672 entries processed
26 Mar 2018 05:23:10,601 DEBUG - Graphulo.TwoTable(738) -  40748%00; :%00; [1] -> 436898 entries processed
26 Mar 2018 05:23:10,698 DEBUG - Graphulo.TwoTable(738) -  372323%00; :%00; [1] -> 7140640 entries processed
26 Mar 2018 05:23:10,757 DEBUG - Graphulo.TwoTable(738) -  169303%00; :%00; [1] -> 815720 entries processed
26 Mar 2018 05:23:10,830 DEBUG - Graphulo.TwoTable(738) -  313551%00; :%00; [1] -> 485912 entries processed
26 Mar 2018 05:23:10,983 DEBUG - Graphulo.TwoTable(738) -  748467%00; :%00; [1] -> 2734784 entries processed
26 Mar 2018 05:23:10,988 DEBUG - Graphulo.TwoTable(738) -  530681%00; :%00; [1] -> 2707798 entries processed
26 Mar 2018 05:23:13,870 DEBUG - Graphulo.TwoTable(738) -  617237%00; :%00; [1] -> 4792490 entries processed
26 Mar 2018 05:23:14,199 DEBUG - Graphulo.TwoTable(738) -  362832%00; :%00; [1] -> 978292 entries processed
26 Mar 2018 05:23:14,265 DEBUG - Graphulo.TwoTable(738) -  42206%00; :%00; [1] -> 1281400 entries processed
26 Mar 2018 05:23:14,376 DEBUG - Graphulo.TwoTable(738) -  1082891%00; :%00; [1] -> 5315408 entries processed
26 Mar 2018 05:23:14,377 DEBUG - Graphulo.TwoTable(738) -  612785%00; :%00; [1] -> 3611246 entries processed
26 Mar 2018 05:23:14,510 DEBUG - Graphulo.TwoTable(738) -  55153%00; :%00; [1] -> 291908 entries processed
26 Mar 2018 05:23:14,635 DEBUG - Graphulo.TwoTable(738) -  135571%00; :%00; [1] -> 2028688 entries processed
26 Mar 2018 05:23:14,658 DEBUG - Graphulo.TwoTable(738) -  658653%00; :%00; [1] -> 2180306 entries processed
26 Mar 2018 05:23:14,662 DEBUG - Graphulo.TwoTable(738) -  1634633%00; :%00; [1] -> 2201566 entries processed
26 Mar 2018 05:23:14,662 DEBUG - Graphulo.TwoTable(738) -  2728786%00; :%00; [1] -> 465300 entries processed
26 Mar 2018 05:23:14,786 DEBUG - Graphulo.TwoTable(738) -  2636429%00; :%00; [1] -> 11221758 entries processed
26 Mar 2018 05:23:14,834 DEBUG - Graphulo.TwoTable(738) -  4256922%00; :%00; [1] -> 2266690 entries processed
26 Mar 2018 05:23:15,054 DEBUG - Graphulo.TwoTable(738) -  1582703%00; :%00; [1] -> 2160498 entries processed
26 Mar 2018 05:23:15,064 DEBUG - Graphulo.TwoTable(738) -  1504272%00; :%00; [1] -> 1574954 entries processed
26 Mar 2018 05:23:15,079 DEBUG - Graphulo.TwoTable(738) -  1133851%00; :%00; [1] -> 705950 entries processed
26 Mar 2018 05:23:15,101 DEBUG - Graphulo.TwoTable(738) -  133081%00; :%00; [1] -> 745066 entries processed
26 Mar 2018 05:23:17,014 DEBUG - Graphulo.TwoTable(738) -  4686037%00; :%00; [1] -> 475660 entries processed
26 Mar 2018 05:23:17,034 DEBUG - Graphulo.TwoTable(738) -  8532%00; :%00; [1] -> 1231532 entries processed
26 Mar 2018 05:23:17,200 DEBUG - Graphulo.TwoTable(738) -  6875%00; :%00; [1] -> 441164 entries processed
26 Mar 2018 05:23:17,852 DEBUG - Graphulo.TwoTable(738) -  2414620%00; :%00; [1] -> 623344 entries processed
26 Mar 2018 05:23:17,961 DEBUG - Graphulo.TwoTable(738) -  570550%00; :%00; [1] -> 4922178 entries processed
26 Mar 2018 05:23:17,964 DEBUG - Graphulo.TwoTable(738) -  559877%00; :%00; [1] -> 5054842 entries processed
26 Mar 2018 05:23:18,119 DEBUG - Graphulo.TwoTable(738) -  1650053%00; :%00; [1] -> 17731280 entries processed
26 Mar 2018 05:23:18,310 DEBUG - Graphulo.TwoTable(738) -  3039361%00; :%00; [1] -> 1995550 entries processed
26 Mar 2018 05:23:18,477 DEBUG - Graphulo.TwoTable(738) -  1046946%00; :%00; [1] -> 1711784 entries processed
26 Mar 2018 05:23:18,478 DEBUG - Graphulo.TwoTable(738) -  728346%00; :%00; [1] -> 2465236 entries processed
26 Mar 2018 05:23:18,686 DEBUG - Graphulo.TwoTable(738) -  427182%00; :%00; [1] -> 74902 entries processed
26 Mar 2018 05:23:18,686 DEBUG - Graphulo.TwoTable(738) -  2935858%00; :%00; [1] -> 1452338 entries processed
26 Mar 2018 05:23:21,233 DEBUG - Graphulo.TwoTable(738) -  1423435%00; :%00; [1] -> 1404092 entries processed
26 Mar 2018 05:23:21,237 DEBUG - Graphulo.TwoTable(738) -  912993%00; :%00; [1] -> 59333436 entries processed
26 Mar 2018 05:23:21,268 DEBUG - Graphulo.TwoTable(738) -  1166883%00; :%00; [1] -> 2501386 entries processed
26 Mar 2018 05:23:21,440 DEBUG - Graphulo.TwoTable(738) -  424218%00; :%00; [1] -> 1686358 entries processed
26 Mar 2018 05:23:22,044 DEBUG - Graphulo.TwoTable(738) -  517737%00; :%00; [1] -> 2026048 entries processed
26 Mar 2018 05:23:22,144 DEBUG - Graphulo.TwoTable(738) -  1283275%00; :%00; [1] -> 1684976 entries processed
26 Mar 2018 05:23:22,178 DEBUG - Graphulo.TwoTable(738) -  2887803%00; :%00; [1] -> 1024948 entries processed
26 Mar 2018 05:23:22,268 DEBUG - Graphulo.TwoTable(738) -  330852%00; :%00; [1] -> 1630328 entries processed
26 Mar 2018 05:23:22,276 DEBUG - Graphulo.TwoTable(738) -  908622%00; :%00; [1] -> 1849138 entries processed
26 Mar 2018 05:23:22,277 DEBUG - Graphulo.TwoTable(738) -  746956%00; :%00; [1] -> 2875216 entries processed
26 Mar 2018 05:23:22,360 DEBUG - Graphulo.TwoTable(738) -  295804%00; :%00; [1] -> 1307716 entries processed
26 Mar 2018 05:23:22,569 DEBUG - Graphulo.TwoTable(738) -  3120952%00; :%00; [1] -> 543398 entries processed
26 Mar 2018 05:23:22,591 DEBUG - Graphulo.TwoTable(738) -  70852%00; :%00; [1] -> 660874 entries processed
26 Mar 2018 05:23:25,261 DEBUG - Graphulo.TwoTable(738) -  3052565%00; :%00; [1] -> 5060602 entries processed
26 Mar 2018 05:23:26,059 DEBUG - Graphulo.TwoTable(738) -  715462%00; :%00; [1] -> 2347004 entries processed
26 Mar 2018 05:23:26,304 DEBUG - Graphulo.TwoTable(738) -  605228%00; :%00; [1] -> 5117898 entries processed
26 Mar 2018 05:23:26,311 DEBUG - Graphulo.TwoTable(738) -  68993%00; :%00; [1] -> 886730 entries processed
26 Mar 2018 05:23:26,440 DEBUG - Graphulo.TwoTable(738) -  1365337%00; :%00; [1] -> 1731376 entries processed
26 Mar 2018 05:23:26,944 DEBUG - Graphulo.TwoTable(738) -  785775%00; :%00; [1] -> 2434794 entries processed
26 Mar 2018 05:23:30,125 DEBUG - Graphulo.TwoTable(738) -  535079%00; :%00; [1] -> 1546090 entries processed
26 Mar 2018 05:23:30,549 DEBUG - Graphulo.TwoTable(738) -  1260738%00; :%00; [1] -> 1459498 entries processed
26 Mar 2018 05:23:30,589 DEBUG - Graphulo.TwoTable(738) -  852466%00; :%00; [1] -> 478758 entries processed
26 Mar 2018 05:23:31,228 DEBUG - Graphulo.TwoTable(738) -  2326331%00; :%00; [1] -> 4506408 entries processed
26 Mar 2018 05:23:31,250 DEBUG - Graphulo.TwoTable(738) -  3001591%00; :%00; [1] -> 2498846 entries processed
26 Mar 2018 05:23:31,541 DEBUG - Graphulo.TwoTable(738) -  4102354%00; :%00; [1] -> 2518124 entries processed
26 Mar 2018 05:23:31,620 DEBUG - Graphulo.TwoTable(738) -  451661%00; :%00; [1] -> 2472708 entries processed
26 Mar 2018 05:23:32,120 DEBUG - Graphulo.TwoTable(738) -  947960%00; :%00; [1] -> 6331618 entries processed
26 Mar 2018 05:23:35,359 DEBUG - Graphulo.TwoTable(738) -  1650219%00; :%00; [1] -> 14883832 entries processed
26 Mar 2018 05:23:35,656 DEBUG - Graphulo.TwoTable(738) -  2065747%00; :%00; [1] -> 1572620 entries processed
26 Mar 2018 05:23:35,683 DEBUG - Graphulo.TwoTable(738) -  2535159%00; :%00; [1] -> 2040440 entries processed
26 Mar 2018 05:23:35,949 DEBUG - Graphulo.TwoTable(738) -  1765836%00; :%00; [1] -> 1732580 entries processed
26 Mar 2018 05:23:35,968 DEBUG - Graphulo.TwoTable(738) -  1563215%00; :%00; [1] -> 1618928 entries processed
26 Mar 2018 05:23:36,050 DEBUG - Graphulo.TwoTable(738) -  44804%00; :%00; [1] -> 800924 entries processed
26 Mar 2018 05:23:36,051 DEBUG - Graphulo.TwoTable(738) -  4016319%00; :%00; [1] -> 1803078 entries processed
26 Mar 2018 05:23:36,131 DEBUG - Graphulo.TwoTable(738) -  642645%00; :%00; [1] -> 4175392 entries processed
26 Mar 2018 05:23:36,172 DEBUG - Graphulo.TwoTable(738) -  776728%00; :%00; [1] -> 2012400 entries processed
26 Mar 2018 05:23:36,422 DEBUG - Graphulo.TwoTable(738) -  599506%00; :%00; [1] -> 4825888 entries processed
26 Mar 2018 05:23:37,111 DEBUG - Graphulo.TwoTable(738) -  3882412%00; :%00; [1] -> 1114118 entries processed
26 Mar 2018 05:23:39,739 DEBUG - Graphulo.TwoTable(738) -  1799249%00; :%00; [1] -> 1856786 entries processed
26 Mar 2018 05:23:40,055 DEBUG - Graphulo.TwoTable(738) -  1209756%00; :%00; [1] -> 1512850 entries processed
26 Mar 2018 05:23:40,155 DEBUG - Graphulo.TwoTable(738) -  910133%00; :%00; [1] -> 2486584 entries processed
26 Mar 2018 05:23:40,264 DEBUG - Graphulo.TwoTable(738) -  1550576%00; :%00; [1] -> 994770 entries processed
26 Mar 2018 05:23:40,290 DEBUG - Graphulo.TwoTable(738) -  768379%00; :%00; [1] -> 2997536 entries processed
26 Mar 2018 05:23:40,410 DEBUG - Graphulo.TwoTable(738) -  1164822%00; :%00; [1] -> 2029726 entries processed
26 Mar 2018 05:23:40,497 DEBUG - Graphulo.TwoTable(738) -  2226876%00; :%00; [1] -> 1122474 entries processed
26 Mar 2018 05:23:40,606 DEBUG - Graphulo.TwoTable(738) -  866751%00; :%00; [1] -> 3294068 entries processed
26 Mar 2018 05:23:40,807 DEBUG - Graphulo.TwoTable(738) -  601630%00; :%00; [1] -> 1658652 entries processed
26 Mar 2018 05:23:40,996 DEBUG - Graphulo.TwoTable(738) -  110768%00; :%00; [1] -> 2668108 entries processed
26 Mar 2018 05:23:41,618 DEBUG - Graphulo.TwoTable(738) -  474481%00; :%00; [1] -> 3693950 entries processed
26 Mar 2018 05:23:41,720 DEBUG - Graphulo.TwoTable(738) -  1081946%00; :%00; [1] -> 12474072 entries processed
26 Mar 2018 05:23:45,401 DEBUG - Graphulo.TwoTable(738) -  205218%00; :%00; [1] -> 10933224 entries processed
26 Mar 2018 05:23:45,676 DEBUG - Graphulo.TwoTable(738) -  1002865%00; :%00; [1] -> 2789058 entries processed
26 Mar 2018 05:23:46,385 DEBUG - Graphulo.TwoTable(738) -  459871%00; :%00; [1] -> 4105488 entries processed
26 Mar 2018 05:23:46,426 DEBUG - Graphulo.TwoTable(738) -  729640%00; :%00; [1] -> 2157542 entries processed
26 Mar 2018 05:23:46,473 DEBUG - Graphulo.TwoTable(738) -  1044730%00; :%00; [1] -> 3153368 entries processed
26 Mar 2018 05:23:46,474 DEBUG - Graphulo.TwoTable(738) -  1216208%00; :%00; [1] -> 1253772 entries processed
26 Mar 2018 05:23:46,493 DEBUG - Graphulo.TwoTable(738) -  19149%00; :%00; [1] -> 3390480 entries processed
26 Mar 2018 05:23:46,532 DEBUG - Graphulo.TwoTable(738) -  2193512%00; :%00; [1] -> 89560 entries processed
26 Mar 2018 05:23:46,547 DEBUG - Graphulo.TwoTable(738) -  757237%00; :%00; [1] -> 1596314 entries processed
26 Mar 2018 05:23:46,571 DEBUG - Graphulo.TwoTable(738) -  2929643%00; :%00; [1] -> 1865128 entries processed
26 Mar 2018 05:23:46,727 DEBUG - Graphulo.TwoTable(738) -  432928%00; :%00; [1] -> 893634 entries processed
26 Mar 2018 05:23:47,250 DEBUG - Graphulo.TwoTable(738) -  13212%00; :%00; [1] -> 359946 entries processed
26 Mar 2018 05:23:47,850 DEBUG - Graphulo.TwoTable(738) -  705003%00; :%00; [1] -> 3319774 entries processed
26 Mar 2018 05:23:49,818 DEBUG - Graphulo.TwoTable(738) -  1033481%00; :%00; [1] -> 3444980 entries processed
26 Mar 2018 05:23:49,968 DEBUG - Graphulo.TwoTable(738) -  2520759%00; :%00; [1] -> 2087402 entries processed
26 Mar 2018 05:23:49,981 DEBUG - Graphulo.TwoTable(738) -  3055369%00; :%00; [1] -> 789466 entries processed
26 Mar 2018 05:23:49,982 DEBUG - Graphulo.TwoTable(738) -  3082824%00; :%00; [1] -> 918898 entries processed
26 Mar 2018 05:23:50,241 DEBUG - Graphulo.TwoTable(738) -  1888370%00; :%00; [1] -> 2147904 entries processed
26 Mar 2018 05:23:50,420 DEBUG - Graphulo.TwoTable(738) -  98383%00; :%00; [1] -> 7415740 entries processed
26 Mar 2018 05:23:50,433 DEBUG - Graphulo.TwoTable(738) -  192957%00; :%00; [1] -> 1677450 entries processed
26 Mar 2018 05:23:50,434 DEBUG - Graphulo.TwoTable(738) -  1494428%00; :%00; [1] -> 1842482 entries processed
26 Mar 2018 05:23:50,475 DEBUG - Graphulo.TwoTable(738) -  572265%00; :%00; [1] -> 968550 entries processed
26 Mar 2018 05:23:50,605 DEBUG - Graphulo.TwoTable(738) -  3350385%00; :%00; [1] -> 953168 entries processed
26 Mar 2018 05:23:50,633 DEBUG - Graphulo.TwoTable(738) -  816634%00; :%00; [1] -> 2953810 entries processed
26 Mar 2018 05:23:50,669 DEBUG - Graphulo.TwoTable(738) -  1409095%00; :%00; [1] -> 2368334 entries processed
26 Mar 2018 05:23:50,698 DEBUG - Graphulo.TwoTable(738) -  4499605%00; :%00; [1] -> 375310 entries processed
26 Mar 2018 05:23:50,698 DEBUG - Graphulo.TwoTable(738) -  102735%00; :%00; [1] -> 8775778 entries processed
26 Mar 2018 05:23:50,937 DEBUG - Graphulo.TwoTable(738) -  4739783%00; :%00; [1] -> 7603044 entries processed
26 Mar 2018 05:23:51,498 DEBUG - Graphulo.TwoTable(738) -  357680%00; :%00; [1] -> 90876 entries processed
26 Mar 2018 05:23:51,498 DEBUG - Graphulo.TwoTable(738) -  3297517%00; :%00; [1] -> 2013220 entries processed
26 Mar 2018 05:23:51,529 DEBUG - Graphulo.TwoTable(738) -  154269%00; :%00; [1] -> 1098200 entries processed
26 Mar 2018 05:23:53,566 DEBUG - Graphulo.TwoTable(738) -  1471211%00; :%00; [1] -> 1542686 entries processed
26 Mar 2018 05:23:53,581 DEBUG - Graphulo.TwoTable(738) -  770985%00; :%00; [1] -> 1872698 entries processed
26 Mar 2018 05:23:53,597 DEBUG - Graphulo.TwoTable(738) -  1041633%00; :%00; [1] -> 3975036 entries processed
26 Mar 2018 05:23:53,630 DEBUG - Graphulo.TwoTable(738) -  1651433%00; :%00; [1] -> 3573212 entries processed
26 Mar 2018 05:23:53,767 DEBUG - Graphulo.TwoTable(738) -  1281096%00; :%00; [1] -> 1482078 entries processed
26 Mar 2018 05:23:53,812 DEBUG - Graphulo.TwoTable(738) -  858222%00; :%00; [1] -> 2005538 entries processed
26 Mar 2018 05:23:54,983 DEBUG - Graphulo.TwoTable(738) -  155983%00; :%00; [1] -> 2297882 entries processed
26 Mar 2018 05:23:55,035 DEBUG - Graphulo.TwoTable(738) -  3111969%00; :%00; [1] -> 2864084 entries processed
26 Mar 2018 05:23:57,180 DEBUG - Graphulo.TwoTable(738) -  559465%00; :%00; [1] -> 5653416 entries processed
26 Mar 2018 05:23:57,487 DEBUG - Graphulo.TwoTable(738) -  611377%00; :%00; [1] -> 3542164 entries processed
26 Mar 2018 05:23:57,823 DEBUG - Graphulo.TwoTable(738) -  2151273%00; :%00; [1] -> 1967268 entries processed
26 Mar 2018 05:23:58,250 DEBUG - Graphulo.TwoTable(738) -  1782632%00; :%00; [1] -> 2834504 entries processed
26 Mar 2018 05:23:58,431 DEBUG - Graphulo.TwoTable(738) -  96581%00; :%00; [1] -> 2132916 entries processed
26 Mar 2018 05:23:58,653 DEBUG - Graphulo.TwoTable(738) -  1519219%00; :%00; [1] -> 664062 entries processed
26 Mar 2018 05:23:59,144 DEBUG - Graphulo.TwoTable(738) -  251102%00; :%00; [1] -> 2646476 entries processed
26 Mar 2018 05:24:02,188 DEBUG - Graphulo.TwoTable(738) -  925065%00; :%00; [1] -> 9168486 entries processed
26 Mar 2018 05:24:03,849 DEBUG - Graphulo.TwoTable(738) -  1676501%00; :%00; [1] -> 2780616 entries processed
26 Mar 2018 05:24:04,350 DEBUG - Graphulo.TwoTable(738) -  844983%00; :%00; [1] -> 1694202 entries processed
26 Mar 2018 05:24:04,512 DEBUG - Graphulo.TwoTable(738) -  514539%00; :%00; [1] -> 1258174 entries processed
26 Mar 2018 05:24:04,552 DEBUG - Graphulo.TwoTable(738) -  2105874%00; :%00; [1] -> 1517224 entries processed
26 Mar 2018 05:24:04,709 DEBUG - Graphulo.TwoTable(738) -  2644898%00; :%00; [1] -> 2301866 entries processed
26 Mar 2018 05:24:04,731 DEBUG - Graphulo.TwoTable(738) -  703688%00; :%00; [1] -> 2215456 entries processed
26 Mar 2018 05:24:05,916 DEBUG - Graphulo.TwoTable(738) -  3538305%00; :%00; [1] -> 1880644 entries processed
26 Mar 2018 05:24:05,976 DEBUG - Graphulo.TwoTable(738) -  618947%00; :%00; [1] -> 3331986 entries processed
26 Mar 2018 05:24:06,276 DEBUG - Graphulo.TwoTable(738) -  315983%00; :%00; [1] -> 1006402 entries processed
26 Mar 2018 05:24:06,285 DEBUG - Graphulo.TwoTable(738) -  178099%00; :%00; [1] -> 1040374 entries processed
26 Mar 2018 05:24:06,866 DEBUG - Graphulo.TwoTable(738) -  286121%00; :%00; [1] -> 2231956 entries processed
26 Mar 2018 05:24:07,262 DEBUG - Graphulo.TwoTable(738) -  2833288%00; :%00; [1] -> 2355866 entries processed
26 Mar 2018 05:24:09,781 DEBUG - Graphulo.TwoTable(738) -  2043261%00; :%00; [1] -> 1266978 entries processed
26 Mar 2018 05:24:12,186 DEBUG - Graphulo.TwoTable(738) -  556842%00; :%00; [1] -> 3904176 entries processed
26 Mar 2018 05:24:12,414 DEBUG - Graphulo.TwoTable(738) -  795641%00; :%00; [1] -> 1390020 entries processed
26 Mar 2018 05:24:12,454 DEBUG - Graphulo.TwoTable(738) -  64103%00; :%00; [1] -> 2174210 entries processed
26 Mar 2018 05:24:12,704 DEBUG - Graphulo.TwoTable(738) -  1307258%00; :%00; [1] -> 2194418 entries processed
26 Mar 2018 05:24:12,709 DEBUG - Graphulo.TwoTable(738) -  3463918%00; :%00; [1] -> 2415828 entries processed
26 Mar 2018 05:24:12,787 DEBUG - Graphulo.TwoTable(738) -  1609386%00; :%00; [1] -> 2711780 entries processed
26 Mar 2018 05:24:12,826 DEBUG - Graphulo.TwoTable(738) -  2814393%00; :%00; [1] -> 2042708 entries processed
26 Mar 2018 05:24:12,915 DEBUG - Graphulo.TwoTable(738) -  604375%00; :%00; [1] -> 7164586 entries processed
26 Mar 2018 05:24:13,086 DEBUG - Graphulo.TwoTable(738) -  470278%00; :%00; [1] -> 22824 entries processed
26 Mar 2018 05:24:13,193 DEBUG - Graphulo.TwoTable(738) -  1340773%00; :%00; [1] -> 2661634 entries processed
26 Mar 2018 05:24:13,225 DEBUG - Graphulo.TwoTable(738) -  2021743%00; :%00; [1] -> 3256508 entries processed
26 Mar 2018 05:24:13,274 DEBUG - Graphulo.TwoTable(738) -  612017%00; :%00; [1] -> 3878568 entries processed
26 Mar 2018 05:24:13,583 DEBUG - Graphulo.TwoTable(738) -  202656%00; :%00; [1] -> 103734 entries processed
26 Mar 2018 05:24:13,584 DEBUG - Graphulo.TwoTable(738) -  204701%00; :%00; [1] -> 2447746 entries processed
26 Mar 2018 05:24:13,585 DEBUG - Graphulo.TwoTable(738) -  3242170%00; :%00; [1] -> 897646 entries processed
26 Mar 2018 05:24:14,373 DEBUG - Graphulo.TwoTable(738) -  856102%00; :%00; [1] -> 2374348 entries processed
26 Mar 2018 05:24:17,990 DEBUG - Graphulo.TwoTable(738) -  607975%00; :%00; [1] -> 5176566 entries processed
