nohup: ignoring input
26 Mar 2018 02:00:13,843 DEBUG - Graphulo.TwoTable(738) -  681142%00; :%00; [1] -> 1260658 entries processed
26 Mar 2018 02:46:19,143 DEBUG - Graphulo.TwoTable(738) -  698983%00; :%00; [1] -> 24180 entries processed
26 Mar 2018 02:46:19,143 DEBUG - Graphulo.TwoTable(738) -  672656%00; :%00; [1] -> 8774 entries processed
26 Mar 2018 02:46:19,359 DEBUG - Graphulo.TwoTable(738) -  215389%00; :%00; [1] -> 10344 entries processed
26 Mar 2018 02:46:19,359 DEBUG - Graphulo.TwoTable(738) -  104544%00; :%00; [1] -> 65692 entries processed
26 Mar 2018 02:46:19,493 DEBUG - Graphulo.TwoTable(738) -  43059%00; :%00; [1] -> 75930 entries processed
26 Mar 2018 02:46:19,493 DEBUG - Graphulo.TwoTable(738) -  3102%00; :%00; [1] -> 1974 entries processed
26 Mar 2018 02:46:19,493 DEBUG - Graphulo.TwoTable(738) -  122520%00; :%00; [1] -> 93118 entries processed
26 Mar 2018 02:46:19,493 DEBUG - Graphulo.TwoTable(738) -  6211%00; :%00; [1] -> 6492 entries processed
26 Mar 2018 02:46:19,548 DEBUG - Graphulo.TwoTable(738) -  617%00; :%00; [1] -> 4146 entries processed
26 Mar 2018 02:46:19,767 DEBUG - Graphulo.TwoTable(738) -  33542%00; :%00; [1] -> 6308 entries processed
26 Mar 2018 02:46:19,767 DEBUG - Graphulo.TwoTable(738) -  681308%00; :%00; [1] -> 84064 entries processed
26 Mar 2018 02:46:19,860 DEBUG - Graphulo.TwoTable(738) -  77276%00; :%00; [1] -> 569566 entries processed
26 Mar 2018 02:46:19,860 DEBUG - Graphulo.TwoTable(738) -  4517%00; :%00; [1] -> 493972 entries processed
26 Mar 2018 02:46:20,035 DEBUG - Graphulo.TwoTable(738) -  821940%00; :%00; [1] -> 97182 entries processed
26 Mar 2018 02:46:20,035 DEBUG - Graphulo.TwoTable(738) -  960995%00; :%00; [1] -> 5310 entries processed
26 Mar 2018 02:46:20,478 DEBUG - Graphulo.TwoTable(738) -  1122578%00; :%00; [1] -> 81326 entries processed
26 Mar 2018 02:46:20,515 DEBUG - Graphulo.TwoTable(738) -  665647%00; :%00; [1] -> 48312 entries processed
26 Mar 2018 02:46:20,603 DEBUG - Graphulo.TwoTable(738) -  92980%00; :%00; [1] -> 44420 entries processed
26 Mar 2018 02:46:20,996 DEBUG - Graphulo.TwoTable(738) -  805982%00; :%00; [1] -> 478172 entries processed
26 Mar 2018 02:46:20,996 DEBUG - Graphulo.TwoTable(738) -  96580%00; :%00; [1] -> 1106038 entries processed
26 Mar 2018 02:46:20,996 DEBUG - Graphulo.TwoTable(738) -  185578%00; :%00; [1] -> 119782 entries processed
26 Mar 2018 02:46:21,432 DEBUG - Graphulo.TwoTable(738) -  27804%00; :%00; [1] -> 341660 entries processed
26 Mar 2018 02:46:21,432 DEBUG - Graphulo.TwoTable(738) -  37195%00; :%00; [1] -> 72866 entries processed
26 Mar 2018 02:46:21,710 DEBUG - Graphulo.TwoTable(738) -  685581%00; :%00; [1] -> 514 entries processed
26 Mar 2018 02:46:22,065 DEBUG - Graphulo.TwoTable(738) -  929%00; :%00; [1] -> 127906 entries processed
26 Mar 2018 02:46:22,112 DEBUG - Graphulo.TwoTable(738) -  105328%00; :%00; [1] -> 1272494 entries processed
26 Mar 2018 02:46:22,431 DEBUG - Graphulo.TwoTable(738) -  20103%00; :%00; [1] -> 164322 entries processed
26 Mar 2018 02:46:22,709 DEBUG - Graphulo.TwoTable(738) -  187651%00; :%00; [1] -> 130226 entries processed
26 Mar 2018 02:46:22,813 DEBUG - Graphulo.TwoTable(738) -  219829%00; :%00; [1] -> 640 entries processed
26 Mar 2018 02:46:22,814 DEBUG - Graphulo.TwoTable(738) -  20945%00; :%00; [1] -> 61958 entries processed
26 Mar 2018 02:46:22,845 DEBUG - Graphulo.TwoTable(738) -  312%00; :%00; [1] -> 462 entries processed
26 Mar 2018 02:46:22,845 DEBUG - Graphulo.TwoTable(738) -  31843%00; :%00; [1] -> 19242 entries processed
26 Mar 2018 02:46:22,884 DEBUG - Graphulo.TwoTable(738) -  888975%00; :%00; [1] -> 775958 entries processed
26 Mar 2018 02:46:22,884 DEBUG - Graphulo.TwoTable(738) -  433748%00; :%00; [1] -> 186080 entries processed
26 Mar 2018 02:46:23,064 DEBUG - Graphulo.TwoTable(738) -  840%00; :%00; [1] -> 182 entries processed
26 Mar 2018 02:46:23,064 DEBUG - Graphulo.TwoTable(738) -  135682%00; :%00; [1] -> 50618 entries processed
26 Mar 2018 02:46:23,295 DEBUG - Graphulo.TwoTable(738) -  20798%00; :%00; [1] -> 90208 entries processed
26 Mar 2018 02:46:23,297 DEBUG - Graphulo.TwoTable(738) -  2038%00; :%00; [1] -> 18128 entries processed
26 Mar 2018 02:46:23,297 DEBUG - Graphulo.TwoTable(738) -  678594%00; :%00; [1] -> 27066 entries processed
26 Mar 2018 02:46:23,643 DEBUG - Graphulo.TwoTable(738) -  166372%00; :%00; [1] -> 39936 entries processed
26 Mar 2018 02:46:24,140 DEBUG - Graphulo.TwoTable(738) -  670353%00; :%00; [1] -> 16660 entries processed
26 Mar 2018 02:46:24,190 DEBUG - Graphulo.TwoTable(738) -  26415%00; :%00; [1] -> 33056 entries processed
26 Mar 2018 02:46:24,526 DEBUG - Graphulo.TwoTable(738) -  72400%00; :%00; [1] -> 11458 entries processed
26 Mar 2018 02:46:24,838 DEBUG - Graphulo.TwoTable(738) -  418252%00; :%00; [1] -> 13600 entries processed
26 Mar 2018 02:46:25,178 DEBUG - Graphulo.TwoTable(738) -  399780%00; :%00; [1] -> 177076 entries processed
26 Mar 2018 02:46:25,207 DEBUG - Graphulo.TwoTable(738) -  238374%00; :%00; [1] -> 14714 entries processed
26 Mar 2018 02:46:25,268 DEBUG - Graphulo.TwoTable(738) -  1975%00; :%00; [1] -> 3032 entries processed
26 Mar 2018 02:46:25,447 DEBUG - Graphulo.TwoTable(738) -  158908%00; :%00; [1] -> 103802 entries processed
26 Mar 2018 02:46:26,035 DEBUG - Graphulo.TwoTable(738) -  219025%00; :%00; [1] -> 39496 entries processed
26 Mar 2018 02:46:26,335 DEBUG - Graphulo.TwoTable(738) -  162139%00; :%00; [1] -> 13620 entries processed
26 Mar 2018 02:46:26,601 DEBUG - Graphulo.TwoTable(738) -  20484%00; :%00; [1] -> 275188 entries processed
26 Mar 2018 02:46:26,683 DEBUG - Graphulo.TwoTable(738) -  12591%00; :%00; [1] -> 15206 entries processed
26 Mar 2018 02:46:26,683 DEBUG - Graphulo.TwoTable(738) -  575996%00; :%00; [1] -> 15796 entries processed
26 Mar 2018 02:46:26,761 DEBUG - Graphulo.TwoTable(738) -  2424%00; :%00; [1] -> 14 entries processed
26 Mar 2018 02:46:26,761 DEBUG - Graphulo.TwoTable(738) -  20658%00; :%00; [1] -> 98584 entries processed
26 Mar 2018 02:46:26,806 DEBUG - Graphulo.TwoTable(738) -  233660%00; :%00; [1] -> 9370 entries processed
26 Mar 2018 02:46:26,916 DEBUG - Graphulo.TwoTable(738) -  160156%00; :%00; [1] -> 12964 entries processed
26 Mar 2018 02:46:27,171 DEBUG - Graphulo.TwoTable(738) -  180795%00; :%00; [1] -> 258024 entries processed
26 Mar 2018 02:46:27,171 DEBUG - Graphulo.TwoTable(738) -  81285%00; :%00; [1] -> 20838 entries processed
26 Mar 2018 02:46:27,253 DEBUG - Graphulo.TwoTable(738) -  33826%00; :%00; [1] -> 19288 entries processed
26 Mar 2018 02:46:27,289 DEBUG - Graphulo.TwoTable(738) -  310412%00; :%00; [1] -> 68304 entries processed
26 Mar 2018 02:46:27,430 DEBUG - Graphulo.TwoTable(738) -  72725%00; :%00; [1] -> 1212 entries processed
26 Mar 2018 02:46:27,574 DEBUG - Graphulo.TwoTable(738) -  21171%00; :%00; [1] -> 16262 entries processed
26 Mar 2018 02:46:27,574 DEBUG - Graphulo.TwoTable(738) -  684174%00; :%00; [1] -> 7640 entries processed
26 Mar 2018 02:46:27,693 DEBUG - Graphulo.TwoTable(738) -  211825%00; :%00; [1] -> 44814 entries processed
26 Mar 2018 02:46:27,693 DEBUG - Graphulo.TwoTable(738) -  145787%00; :%00; [1] -> 6852 entries processed
26 Mar 2018 02:46:27,888 DEBUG - Graphulo.TwoTable(738) -  5243%00; :%00; [1] -> 560 entries processed
26 Mar 2018 02:46:27,935 DEBUG - Graphulo.TwoTable(738) -  329188%00; :%00; [1] -> 8722 entries processed
26 Mar 2018 02:46:28,090 DEBUG - Graphulo.TwoTable(738) -  803%00; :%00; [1] -> 59314 entries processed
26 Mar 2018 02:46:28,465 DEBUG - Graphulo.TwoTable(738) -  460452%00; :%00; [1] -> 12252 entries processed
26 Mar 2018 02:46:28,465 DEBUG - Graphulo.TwoTable(738) -  538127%00; :%00; [1] -> 1206 entries processed
26 Mar 2018 02:46:28,529 DEBUG - Graphulo.TwoTable(738) -  183942%00; :%00; [1] -> 1273840 entries processed
26 Mar 2018 02:46:28,584 DEBUG - Graphulo.TwoTable(738) -  119734%00; :%00; [1] -> 1860 entries processed
26 Mar 2018 02:46:28,840 DEBUG - Graphulo.TwoTable(738) -  2465%00; :%00; [1] -> 18 entries processed
26 Mar 2018 02:46:28,840 DEBUG - Graphulo.TwoTable(738) -  21294%00; :%00; [1] -> 97876 entries processed
26 Mar 2018 02:46:29,017 DEBUG - Graphulo.TwoTable(738) -  720630%00; :%00; [1] -> 393066 entries processed
26 Mar 2018 02:46:29,122 DEBUG - Graphulo.TwoTable(738) -  19542%00; :%00; [1] -> 6206 entries processed
26 Mar 2018 02:46:29,278 DEBUG - Graphulo.TwoTable(738) -  697672%00; :%00; [1] -> 4894 entries processed
26 Mar 2018 02:46:29,278 DEBUG - Graphulo.TwoTable(738) -  62316%00; :%00; [1] -> 2510 entries processed
26 Mar 2018 02:46:29,279 DEBUG - Graphulo.TwoTable(738) -  4766%00; :%00; [1] -> 1307422 entries processed
26 Mar 2018 02:46:29,493 DEBUG - Graphulo.TwoTable(738) -  182064%00; :%00; [1] -> 98144 entries processed
26 Mar 2018 02:46:29,711 DEBUG - Graphulo.TwoTable(738) -  345850%00; :%00; [1] -> 88952 entries processed
26 Mar 2018 02:46:29,779 DEBUG - Graphulo.TwoTable(738) -  265945%00; :%00; [1] -> 27300 entries processed
26 Mar 2018 02:46:29,779 DEBUG - Graphulo.TwoTable(738) -  108602%00; :%00; [1] -> 891030 entries processed
26 Mar 2018 02:46:30,183 DEBUG - Graphulo.TwoTable(738) -  110024%00; :%00; [1] -> 566416 entries processed
26 Mar 2018 02:46:31,025 DEBUG - Graphulo.TwoTable(738) -  104324%00; :%00; [1] -> 131016 entries processed
26 Mar 2018 02:46:31,492 DEBUG - Graphulo.TwoTable(738) -  3156%00; :%00; [1] -> 771718 entries processed
26 Mar 2018 02:46:31,667 DEBUG - Graphulo.TwoTable(738) -  519166%00; :%00; [1] -> 138564 entries processed
26 Mar 2018 02:46:31,908 DEBUG - Graphulo.TwoTable(738) -  356849%00; :%00; [1] -> 18896 entries processed
26 Mar 2018 02:46:31,908 DEBUG - Graphulo.TwoTable(738) -  70634%00; :%00; [1] -> 250 entries processed
26 Mar 2018 02:46:31,982 DEBUG - Graphulo.TwoTable(738) -  312070%00; :%00; [1] -> 6030 entries processed
26 Mar 2018 02:46:32,000 DEBUG - Graphulo.TwoTable(738) -  2585%00; :%00; [1] -> 438 entries processed
26 Mar 2018 02:46:32,045 DEBUG - Graphulo.TwoTable(738) -  7006%00; :%00; [1] -> 1212 entries processed
26 Mar 2018 02:46:32,045 DEBUG - Graphulo.TwoTable(738) -  421508%00; :%00; [1] -> 15328 entries processed
26 Mar 2018 02:46:32,223 DEBUG - Graphulo.TwoTable(738) -  106468%00; :%00; [1] -> 108560 entries processed
26 Mar 2018 02:46:32,763 DEBUG - Graphulo.TwoTable(738) -  59712%00; :%00; [1] -> 2432 entries processed
26 Mar 2018 02:46:32,763 DEBUG - Graphulo.TwoTable(738) -  335740%00; :%00; [1] -> 16378 entries processed
26 Mar 2018 02:46:32,763 DEBUG - Graphulo.TwoTable(738) -  17871%00; :%00; [1] -> 584 entries processed
26 Mar 2018 02:46:32,764 DEBUG - Graphulo.TwoTable(738) -  975556%00; :%00; [1] -> 13384 entries processed
26 Mar 2018 02:46:32,948 DEBUG - Graphulo.TwoTable(738) -  71092%00; :%00; [1] -> 146478 entries processed
26 Mar 2018 02:46:32,948 DEBUG - Graphulo.TwoTable(738) -  151065%00; :%00; [1] -> 354144 entries processed
26 Mar 2018 02:46:33,177 DEBUG - Graphulo.TwoTable(738) -  439244%00; :%00; [1] -> 1000 entries processed
26 Mar 2018 02:46:33,177 DEBUG - Graphulo.TwoTable(738) -  90926%00; :%00; [1] -> 3490 entries processed
26 Mar 2018 02:46:33,177 DEBUG - Graphulo.TwoTable(738) -  913%00; :%00; [1] -> 10330 entries processed
26 Mar 2018 02:46:33,667 DEBUG - Graphulo.TwoTable(738) -  96946%00; :%00; [1] -> 92750 entries processed
26 Mar 2018 02:46:33,667 DEBUG - Graphulo.TwoTable(738) -  25907%00; :%00; [1] -> 136510 entries processed
26 Mar 2018 02:46:33,762 DEBUG - Graphulo.TwoTable(738) -  71650%00; :%00; [1] -> 50794 entries processed
26 Mar 2018 02:46:33,954 DEBUG - Graphulo.TwoTable(738) -  9853%00; :%00; [1] -> 87292 entries processed
26 Mar 2018 02:46:33,960 DEBUG - Graphulo.TwoTable(738) -  105478%00; :%00; [1] -> 7278 entries processed
26 Mar 2018 02:46:34,257 DEBUG - Graphulo.TwoTable(738) -  991126%00; :%00; [1] -> 8704 entries processed
26 Mar 2018 02:46:34,257 DEBUG - Graphulo.TwoTable(738) -  95612%00; :%00; [1] -> 166034 entries processed
26 Mar 2018 02:46:34,566 DEBUG - Graphulo.TwoTable(738) -  105778%00; :%00; [1] -> 140736 entries processed
26 Mar 2018 02:46:34,773 DEBUG - Graphulo.TwoTable(738) -  16607%00; :%00; [1] -> 1764 entries processed
26 Mar 2018 02:46:34,806 DEBUG - Graphulo.TwoTable(738) -  337810%00; :%00; [1] -> 44174 entries processed
26 Mar 2018 02:46:34,806 DEBUG - Graphulo.TwoTable(738) -  288534%00; :%00; [1] -> 13620 entries processed
26 Mar 2018 02:46:35,428 DEBUG - Graphulo.TwoTable(738) -  88635%00; :%00; [1] -> 114274 entries processed
26 Mar 2018 02:46:35,428 DEBUG - Graphulo.TwoTable(738) -  1529%00; :%00; [1] -> 65788 entries processed
26 Mar 2018 02:46:35,722 DEBUG - Graphulo.TwoTable(738) -  20318%00; :%00; [1] -> 98688 entries processed
26 Mar 2018 02:46:35,722 DEBUG - Graphulo.TwoTable(738) -  63414%00; :%00; [1] -> 29904 entries processed
26 Mar 2018 02:46:36,695 DEBUG - Graphulo.TwoTable(738) -  615182%00; :%00; [1] -> 463594 entries processed
26 Mar 2018 02:46:37,372 DEBUG - Graphulo.TwoTable(738) -  530%00; :%00; [1] -> 56 entries processed
26 Mar 2018 02:46:37,372 DEBUG - Graphulo.TwoTable(738) -  110452%00; :%00; [1] -> 7050 entries processed
26 Mar 2018 02:46:37,517 DEBUG - Graphulo.TwoTable(738) -  37404%00; :%00; [1] -> 40 entries processed
26 Mar 2018 02:46:37,517 DEBUG - Graphulo.TwoTable(738) -  196483%00; :%00; [1] -> 40318 entries processed
26 Mar 2018 02:46:37,545 DEBUG - Graphulo.TwoTable(738) -  221836%00; :%00; [1] -> 22382 entries processed
26 Mar 2018 02:46:38,081 DEBUG - Graphulo.TwoTable(738) -  327449%00; :%00; [1] -> 15296 entries processed
26 Mar 2018 02:46:38,180 DEBUG - Graphulo.TwoTable(738) -  28639%00; :%00; [1] -> 6198 entries processed
26 Mar 2018 02:46:38,530 DEBUG - Graphulo.TwoTable(738) -  164611%00; :%00; [1] -> 15104 entries processed
26 Mar 2018 02:46:38,595 DEBUG - Graphulo.TwoTable(738) -  42413%00; :%00; [1] -> 1088 entries processed
26 Mar 2018 02:46:38,664 DEBUG - Graphulo.TwoTable(738) -  325297%00; :%00; [1] -> 5152 entries processed
26 Mar 2018 02:46:38,748 DEBUG - Graphulo.TwoTable(738) -  716475%00; :%00; [1] -> 2 entries processed
26 Mar 2018 02:46:38,748 DEBUG - Graphulo.TwoTable(738) -  14703%00; :%00; [1] -> 20290 entries processed
26 Mar 2018 02:46:39,037 DEBUG - Graphulo.TwoTable(738) -  427946%00; :%00; [1] -> 4138 entries processed
26 Mar 2018 02:46:39,059 DEBUG - Graphulo.TwoTable(738) -  72513%00; :%00; [1] -> 241168 entries processed
26 Mar 2018 02:46:39,450 DEBUG - Graphulo.TwoTable(738) -  2662%00; :%00; [1] -> 10588 entries processed
26 Mar 2018 02:46:39,453 DEBUG - Graphulo.TwoTable(738) -  45101%00; :%00; [1] -> 12 entries processed
26 Mar 2018 02:46:39,453 DEBUG - Graphulo.TwoTable(738) -  700041%00; :%00; [1] -> 30886 entries processed
26 Mar 2018 02:46:39,453 DEBUG - Graphulo.TwoTable(738) -  167069%00; :%00; [1] -> 8616 entries processed
26 Mar 2018 02:46:39,462 DEBUG - Graphulo.TwoTable(738) -  198260%00; :%00; [1] -> 46200 entries processed
26 Mar 2018 02:46:39,462 DEBUG - Graphulo.TwoTable(738) -  271860%00; :%00; [1] -> 222428 entries processed
26 Mar 2018 02:46:39,467 DEBUG - Graphulo.TwoTable(738) -  663606%00; :%00; [1] -> 16642 entries processed
26 Mar 2018 02:46:39,468 DEBUG - Graphulo.TwoTable(738) -  20554%00; :%00; [1] -> 117790 entries processed
26 Mar 2018 02:46:39,561 DEBUG - Graphulo.TwoTable(738) -  97524%00; :%00; [1] -> 214 entries processed
26 Mar 2018 02:46:39,562 DEBUG - Graphulo.TwoTable(738) -  38344%00; :%00; [1] -> 228692 entries processed
26 Mar 2018 02:46:39,562 DEBUG - Graphulo.TwoTable(738) -  9251%00; :%00; [1] -> 6182 entries processed
26 Mar 2018 02:46:39,564 DEBUG - Graphulo.TwoTable(738) -  290684%00; :%00; [1] -> 11768 entries processed
26 Mar 2018 02:46:39,564 DEBUG - Graphulo.TwoTable(738) -  77839%00; :%00; [1] -> 102056 entries processed
26 Mar 2018 02:46:39,602 DEBUG - Graphulo.TwoTable(738) -  213671%00; :%00; [1] -> 3490 entries processed
26 Mar 2018 02:46:39,603 DEBUG - Graphulo.TwoTable(738) -  26667%00; :%00; [1] -> 7660 entries processed
26 Mar 2018 02:46:40,045 DEBUG - Graphulo.TwoTable(738) -  546280%00; :%00; [1] -> 20112 entries processed
26 Mar 2018 02:46:40,298 DEBUG - Graphulo.TwoTable(738) -  402217%00; :%00; [1] -> 851234 entries processed
26 Mar 2018 02:46:40,607 DEBUG - Graphulo.TwoTable(738) -  171091%00; :%00; [1] -> 37770 entries processed
26 Mar 2018 02:46:41,457 DEBUG - Graphulo.TwoTable(738) -  997592%00; :%00; [1] -> 1024 entries processed
26 Mar 2018 02:46:41,458 DEBUG - Graphulo.TwoTable(738) -  3607%00; :%00; [1] -> 4558 entries processed
26 Mar 2018 02:46:41,458 DEBUG - Graphulo.TwoTable(738) -  4988%00; :%00; [1] -> 2474 entries processed
26 Mar 2018 02:46:41,882 DEBUG - Graphulo.TwoTable(738) -  8515%00; :%00; [1] -> 1360 entries processed
26 Mar 2018 02:46:41,882 DEBUG - Graphulo.TwoTable(738) -  79559%00; :%00; [1] -> 27968 entries processed
26 Mar 2018 02:46:41,999 DEBUG - Graphulo.TwoTable(738) -  5652%00; :%00; [1] -> 11488 entries processed
26 Mar 2018 02:46:42,027 DEBUG - Graphulo.TwoTable(738) -  705289%00; :%00; [1] -> 28816 entries processed
26 Mar 2018 02:46:42,028 DEBUG - Graphulo.TwoTable(738) -  454394%00; :%00; [1] -> 207416 entries processed
26 Mar 2018 02:46:42,258 DEBUG - Graphulo.TwoTable(738) -  21054%00; :%00; [1] -> 12856 entries processed
26 Mar 2018 02:46:42,258 DEBUG - Graphulo.TwoTable(738) -  299773%00; :%00; [1] -> 17878 entries processed
26 Mar 2018 02:46:43,004 DEBUG - Graphulo.TwoTable(738) -  1245%00; :%00; [1] -> 45614 entries processed
26 Mar 2018 02:46:43,004 DEBUG - Graphulo.TwoTable(738) -  82111%00; :%00; [1] -> 8610 entries processed
26 Mar 2018 02:46:43,004 DEBUG - Graphulo.TwoTable(738) -  232413%00; :%00; [1] -> 9668 entries processed
26 Mar 2018 02:46:43,004 DEBUG - Graphulo.TwoTable(738) -  25257%00; :%00; [1] -> 532226 entries processed
26 Mar 2018 02:46:43,004 DEBUG - Graphulo.TwoTable(738) -  4561%00; :%00; [1] -> 396988 entries processed
26 Mar 2018 02:46:43,086 DEBUG - Graphulo.TwoTable(738) -  204162%00; :%00; [1] -> 13266 entries processed
26 Mar 2018 02:46:43,086 DEBUG - Graphulo.TwoTable(738) -  77328%00; :%00; [1] -> 374832 entries processed
26 Mar 2018 02:46:43,086 DEBUG - Graphulo.TwoTable(738) -  21340%00; :%00; [1] -> 740110 entries processed
26 Mar 2018 02:46:43,274 DEBUG - Graphulo.TwoTable(738) -  35448%00; :%00; [1] -> 37114 entries processed
26 Mar 2018 02:46:43,274 DEBUG - Graphulo.TwoTable(738) -  60369%00; :%00; [1] -> 1704 entries processed
26 Mar 2018 02:46:43,369 DEBUG - Graphulo.TwoTable(738) -  1028841%00; :%00; [1] -> 1516 entries processed
26 Mar 2018 02:46:43,370 DEBUG - Graphulo.TwoTable(738) -  70142%00; :%00; [1] -> 19098 entries processed
26 Mar 2018 02:46:43,762 DEBUG - Graphulo.TwoTable(738) -  9406%00; :%00; [1] -> 55684 entries processed
26 Mar 2018 02:46:44,085 DEBUG - Graphulo.TwoTable(738) -  665025%00; :%00; [1] -> 9812 entries processed
26 Mar 2018 02:46:44,305 DEBUG - Graphulo.TwoTable(738) -  88839%00; :%00; [1] -> 252 entries processed
26 Mar 2018 02:46:44,305 DEBUG - Graphulo.TwoTable(738) -  2963%00; :%00; [1] -> 22966 entries processed
26 Mar 2018 02:46:44,519 DEBUG - Graphulo.TwoTable(738) -  4153%00; :%00; [1] -> 10524 entries processed
26 Mar 2018 02:46:44,620 DEBUG - Graphulo.TwoTable(738) -  606222%00; :%00; [1] -> 4804 entries processed
26 Mar 2018 02:46:44,620 DEBUG - Graphulo.TwoTable(738) -  663838%00; :%00; [1] -> 46686 entries processed
26 Mar 2018 02:46:44,660 DEBUG - Graphulo.TwoTable(738) -  194881%00; :%00; [1] -> 12760 entries processed
26 Mar 2018 02:46:44,755 DEBUG - Graphulo.TwoTable(738) -  4373%00; :%00; [1] -> 14024 entries processed
26 Mar 2018 02:46:44,773 DEBUG - Graphulo.TwoTable(738) -  800888%00; :%00; [1] -> 482918 entries processed
26 Mar 2018 02:46:45,451 DEBUG - Graphulo.TwoTable(738) -  151954%00; :%00; [1] -> 127040 entries processed
26 Mar 2018 02:46:45,484 DEBUG - Graphulo.TwoTable(738) -  890%00; :%00; [1] -> 5004 entries processed
26 Mar 2018 02:46:45,841 DEBUG - Graphulo.TwoTable(738) -  18879%00; :%00; [1] -> 32 entries processed
26 Mar 2018 02:46:45,841 DEBUG - Graphulo.TwoTable(738) -  1142681%00; :%00; [1] -> 197226 entries processed
26 Mar 2018 02:46:45,905 DEBUG - Graphulo.TwoTable(738) -  666986%00; :%00; [1] -> 52158 entries processed
26 Mar 2018 02:46:46,104 DEBUG - Graphulo.TwoTable(738) -  106717%00; :%00; [1] -> 30276 entries processed
26 Mar 2018 02:46:46,482 DEBUG - Graphulo.TwoTable(738) -  355035%00; :%00; [1] -> 23026 entries processed
26 Mar 2018 02:46:46,482 DEBUG - Graphulo.TwoTable(738) -  486556%00; :%00; [1] -> 14904 entries processed
26 Mar 2018 02:46:46,786 DEBUG - Graphulo.TwoTable(738) -  313758%00; :%00; [1] -> 104454 entries processed
26 Mar 2018 02:46:46,787 DEBUG - Graphulo.TwoTable(738) -  6690%00; :%00; [1] -> 9942 entries processed
26 Mar 2018 02:46:46,819 DEBUG - Graphulo.TwoTable(738) -  20364%00; :%00; [1] -> 37514 entries processed
26 Mar 2018 02:46:46,824 DEBUG - Graphulo.TwoTable(738) -  567299%00; :%00; [1] -> 180440 entries processed
26 Mar 2018 02:46:47,144 DEBUG - Graphulo.TwoTable(738) -  192715%00; :%00; [1] -> 24236 entries processed
26 Mar 2018 02:46:47,216 DEBUG - Graphulo.TwoTable(738) -  493010%00; :%00; [1] -> 339522 entries processed
26 Mar 2018 02:46:47,551 DEBUG - Graphulo.TwoTable(738) -  140353%00; :%00; [1] -> 22340 entries processed
26 Mar 2018 02:46:47,989 DEBUG - Graphulo.TwoTable(738) -  66014%00; :%00; [1] -> 3222 entries processed
26 Mar 2018 02:46:47,989 DEBUG - Graphulo.TwoTable(738) -  94027%00; :%00; [1] -> 9136 entries processed
26 Mar 2018 02:46:47,989 DEBUG - Graphulo.TwoTable(738) -  93405%00; :%00; [1] -> 402032 entries processed
26 Mar 2018 02:46:48,361 DEBUG - Graphulo.TwoTable(738) -  20693%00; :%00; [1] -> 77744 entries processed
26 Mar 2018 02:46:48,627 DEBUG - Graphulo.TwoTable(738) -  28233%00; :%00; [1] -> 29706 entries processed
26 Mar 2018 02:46:48,933 DEBUG - Graphulo.TwoTable(738) -  517%00; :%00; [1] -> 2604 entries processed
26 Mar 2018 02:46:48,933 DEBUG - Graphulo.TwoTable(738) -  170514%00; :%00; [1] -> 60252 entries processed
26 Mar 2018 02:46:48,961 DEBUG - Graphulo.TwoTable(738) -  101947%00; :%00; [1] -> 1864 entries processed
26 Mar 2018 02:46:49,014 DEBUG - Graphulo.TwoTable(738) -  384585%00; :%00; [1] -> 45890 entries processed
26 Mar 2018 02:46:49,020 DEBUG - Graphulo.TwoTable(738) -  3524%00; :%00; [1] -> 4016 entries processed
26 Mar 2018 02:46:49,021 DEBUG - Graphulo.TwoTable(738) -  24458%00; :%00; [1] -> 3180 entries processed
26 Mar 2018 02:46:49,245 DEBUG - Graphulo.TwoTable(738) -  3221%00; :%00; [1] -> 692574 entries processed
26 Mar 2018 02:46:49,922 DEBUG - Graphulo.TwoTable(738) -  21205%00; :%00; [1] -> 124572 entries processed
26 Mar 2018 02:46:50,110 DEBUG - Graphulo.TwoTable(738) -  3731%00; :%00; [1] -> 315738 entries processed
26 Mar 2018 02:46:50,302 DEBUG - Graphulo.TwoTable(738) -  107406%00; :%00; [1] -> 64546 entries processed
26 Mar 2018 02:46:51,381 DEBUG - Graphulo.TwoTable(738) -  8641%00; :%00; [1] -> 188820 entries processed
26 Mar 2018 02:46:51,381 DEBUG - Graphulo.TwoTable(738) -  3987%00; :%00; [1] -> 182 entries processed
26 Mar 2018 02:46:51,630 DEBUG - Graphulo.TwoTable(738) -  115674%00; :%00; [1] -> 8960 entries processed
26 Mar 2018 02:46:51,991 DEBUG - Graphulo.TwoTable(738) -  707743%00; :%00; [1] -> 2024 entries processed
26 Mar 2018 02:46:52,307 DEBUG - Graphulo.TwoTable(738) -  38429%00; :%00; [1] -> 1034 entries processed
26 Mar 2018 02:46:52,307 DEBUG - Graphulo.TwoTable(738) -  218191%00; :%00; [1] -> 9456 entries processed
26 Mar 2018 02:46:52,441 DEBUG - Graphulo.TwoTable(738) -  138578%00; :%00; [1] -> 1376 entries processed
26 Mar 2018 02:46:52,442 DEBUG - Graphulo.TwoTable(738) -  725031%00; :%00; [1] -> 1594 entries processed
26 Mar 2018 02:46:52,442 DEBUG - Graphulo.TwoTable(738) -  628374%00; :%00; [1] -> 1175564 entries processed
26 Mar 2018 02:46:52,628 DEBUG - Graphulo.TwoTable(738) -  30331%00; :%00; [1] -> 15970 entries processed
