nohup: ignoring input
26 Mar 2018 00:56:15,899 DEBUG - Graphulo.TwoTable(738) -  4201401%00; :%00; [1] -> 113592 entries processed
26 Mar 2018 01:12:28,358 DEBUG - Graphulo.TwoTable(738) -  4542915%00; :%00; [1] -> 5338 entries processed
26 Mar 2018 01:12:28,358 DEBUG - Graphulo.TwoTable(738) -  4994704%00; :%00; [1] -> 6210 entries processed
26 Mar 2018 01:12:28,358 DEBUG - Graphulo.TwoTable(738) -  5412294%00; :%00; [1] -> 6 entries processed
26 Mar 2018 01:12:28,362 DEBUG - Graphulo.TwoTable(738) -  5249326%00; :%00; [1] -> 19026 entries processed
26 Mar 2018 01:12:28,362 DEBUG - Graphulo.TwoTable(738) -  4496964%00; :%00; [1] -> 3590 entries processed
26 Mar 2018 01:12:28,395 DEBUG - Graphulo.TwoTable(738) -  5098500%00; :%00; [1] -> 12058 entries processed
26 Mar 2018 01:12:28,395 DEBUG - Graphulo.TwoTable(738) -  4240098%00; :%00; [1] -> 2100 entries processed
26 Mar 2018 01:12:28,440 DEBUG - Graphulo.TwoTable(738) -  4792580%00; :%00; [1] -> 8242 entries processed
26 Mar 2018 01:12:28,441 DEBUG - Graphulo.TwoTable(738) -  4861475%00; :%00; [1] -> 9416 entries processed
26 Mar 2018 01:12:28,441 DEBUG - Graphulo.TwoTable(738) -  4378886%00; :%00; [1] -> 2302 entries processed
26 Mar 2018 01:12:28,441 DEBUG - Graphulo.TwoTable(738) -  5013436%00; :%00; [1] -> 11290 entries processed
26 Mar 2018 01:12:28,441 DEBUG - Graphulo.TwoTable(738) -  4786159%00; :%00; [1] -> 4600 entries processed
26 Mar 2018 01:12:28,441 DEBUG - Graphulo.TwoTable(738) -  4840700%00; :%00; [1] -> 10352 entries processed
26 Mar 2018 01:12:28,494 DEBUG - Graphulo.TwoTable(738) -  3914470%00; :%00; [1] -> 976 entries processed
26 Mar 2018 01:12:28,494 DEBUG - Graphulo.TwoTable(738) -  4938346%00; :%00; [1] -> 12964 entries processed
26 Mar 2018 01:12:28,495 DEBUG - Graphulo.TwoTable(738) -  4145978%00; :%00; [1] -> 1948 entries processed
26 Mar 2018 01:12:28,596 DEBUG - Graphulo.TwoTable(738) -  5260499%00; :%00; [1] -> 17516 entries processed
26 Mar 2018 01:12:28,596 DEBUG - Graphulo.TwoTable(738) -  5157593%00; :%00; [1] -> 13162 entries processed
26 Mar 2018 01:12:28,596 DEBUG - Graphulo.TwoTable(738) -  4391889%00; :%00; [1] -> 2726 entries processed
26 Mar 2018 01:12:28,646 DEBUG - Graphulo.TwoTable(738) -  5219165%00; :%00; [1] -> 2 entries processed
26 Mar 2018 01:12:28,646 DEBUG - Graphulo.TwoTable(738) -  4682404%00; :%00; [1] -> 6168 entries processed
26 Mar 2018 01:12:28,646 DEBUG - Graphulo.TwoTable(738) -  4317012%00; :%00; [1] -> 2620 entries processed
26 Mar 2018 01:12:28,716 DEBUG - Graphulo.TwoTable(738) -  4888225%00; :%00; [1] -> 6794 entries processed
26 Mar 2018 01:12:28,716 DEBUG - Graphulo.TwoTable(738) -  4148999%00; :%00; [1] -> 1382 entries processed
26 Mar 2018 01:12:28,716 DEBUG - Graphulo.TwoTable(738) -  4623014%00; :%00; [1] -> 3842 entries processed
26 Mar 2018 01:12:28,807 DEBUG - Graphulo.TwoTable(738) -  4915526%00; :%00; [1] -> 10692 entries processed
26 Mar 2018 01:12:28,807 DEBUG - Graphulo.TwoTable(738) -  4597131%00; :%00; [1] -> 7134 entries processed
26 Mar 2018 01:12:28,828 DEBUG - Graphulo.TwoTable(738) -  4047954%00; :%00; [1] -> 1390 entries processed
26 Mar 2018 01:12:28,828 DEBUG - Graphulo.TwoTable(738) -  5068274%00; :%00; [1] -> 8092 entries processed
26 Mar 2018 01:12:28,828 DEBUG - Graphulo.TwoTable(738) -  4412349%00; :%00; [1] -> 2422 entries processed
26 Mar 2018 01:12:29,172 DEBUG - Graphulo.TwoTable(738) -  4884290%00; :%00; [1] -> 25598 entries processed
26 Mar 2018 01:12:29,172 DEBUG - Graphulo.TwoTable(738) -  4686865%00; :%00; [1] -> 2996 entries processed
26 Mar 2018 01:12:29,172 DEBUG - Graphulo.TwoTable(738) -  4206993%00; :%00; [1] -> 2148 entries processed
26 Mar 2018 01:12:29,172 DEBUG - Graphulo.TwoTable(738) -  5324696%00; :%00; [1] -> 1154 entries processed
26 Mar 2018 01:12:29,266 DEBUG - Graphulo.TwoTable(738) -  4907128%00; :%00; [1] -> 6956 entries processed
26 Mar 2018 01:12:29,266 DEBUG - Graphulo.TwoTable(738) -  4689037%00; :%00; [1] -> 4314 entries processed
26 Mar 2018 01:12:29,267 DEBUG - Graphulo.TwoTable(738) -  4641446%00; :%00; [1] -> 4018 entries processed
26 Mar 2018 01:12:29,267 DEBUG - Graphulo.TwoTable(738) -  4760155%00; :%00; [1] -> 7114 entries processed
26 Mar 2018 01:12:29,454 DEBUG - Graphulo.TwoTable(738) -  5143861%00; :%00; [1] -> 14154 entries processed
26 Mar 2018 01:12:29,454 DEBUG - Graphulo.TwoTable(738) -  4969481%00; :%00; [1] -> 7928 entries processed
26 Mar 2018 01:12:29,454 DEBUG - Graphulo.TwoTable(738) -  5659405%00; :%00; [1] -> 1692 entries processed
26 Mar 2018 01:12:29,454 DEBUG - Graphulo.TwoTable(738) -  5332011%00; :%00; [1] -> 16790 entries processed
26 Mar 2018 01:12:29,523 DEBUG - Graphulo.TwoTable(738) -  4373851%00; :%00; [1] -> 2984 entries processed
26 Mar 2018 01:12:29,524 DEBUG - Graphulo.TwoTable(738) -  4740343%00; :%00; [1] -> 11812 entries processed
26 Mar 2018 01:12:29,524 DEBUG - Graphulo.TwoTable(738) -  4280219%00; :%00; [1] -> 2720 entries processed
26 Mar 2018 01:12:29,675 DEBUG - Graphulo.TwoTable(738) -  3960380%00; :%00; [1] -> 1012 entries processed
26 Mar 2018 01:12:29,773 DEBUG - Graphulo.TwoTable(738) -  5196242%00; :%00; [1] -> 13542 entries processed
26 Mar 2018 01:12:29,773 DEBUG - Graphulo.TwoTable(738) -  4940360%00; :%00; [1] -> 7638 entries processed
26 Mar 2018 01:12:29,773 DEBUG - Graphulo.TwoTable(738) -  4526159%00; :%00; [1] -> 4114 entries processed
26 Mar 2018 01:12:29,773 DEBUG - Graphulo.TwoTable(738) -  4709367%00; :%00; [1] -> 3524 entries processed
26 Mar 2018 01:12:29,774 DEBUG - Graphulo.TwoTable(738) -  5326507%00; :%00; [1] -> 14372 entries processed
26 Mar 2018 01:12:29,935 DEBUG - Graphulo.TwoTable(738) -  5290022%00; :%00; [1] -> 15582 entries processed
26 Mar 2018 01:12:29,936 DEBUG - Graphulo.TwoTable(738) -  5345708%00; :%00; [1] -> 1410 entries processed
26 Mar 2018 01:12:29,936 DEBUG - Graphulo.TwoTable(738) -  4245415%00; :%00; [1] -> 2196 entries processed
26 Mar 2018 01:12:29,936 DEBUG - Graphulo.TwoTable(738) -  4274988%00; :%00; [1] -> 2792 entries processed
26 Mar 2018 01:12:29,936 DEBUG - Graphulo.TwoTable(738) -  3934821%00; :%00; [1] -> 912 entries processed
26 Mar 2018 01:12:30,627 DEBUG - Graphulo.TwoTable(738) -  4139985%00; :%00; [1] -> 3694 entries processed
26 Mar 2018 01:12:30,628 DEBUG - Graphulo.TwoTable(738) -  4766741%00; :%00; [1] -> 8634 entries processed
26 Mar 2018 01:12:30,628 DEBUG - Graphulo.TwoTable(738) -  4807510%00; :%00; [1] -> 4166 entries processed
26 Mar 2018 01:12:30,628 DEBUG - Graphulo.TwoTable(738) -  4946543%00; :%00; [1] -> 14634 entries processed
26 Mar 2018 01:12:30,628 DEBUG - Graphulo.TwoTable(738) -  5344004%00; :%00; [1] -> 33398 entries processed
26 Mar 2018 01:12:30,632 DEBUG - Graphulo.TwoTable(738) -  5011403%00; :%00; [1] -> 12894 entries processed
26 Mar 2018 01:12:30,633 DEBUG - Graphulo.TwoTable(738) -  4303900%00; :%00; [1] -> 4388 entries processed
26 Mar 2018 01:12:30,633 DEBUG - Graphulo.TwoTable(738) -  4521418%00; :%00; [1] -> 4304 entries processed
26 Mar 2018 01:12:30,633 DEBUG - Graphulo.TwoTable(738) -  4707111%00; :%00; [1] -> 17880 entries processed
26 Mar 2018 01:12:30,633 DEBUG - Graphulo.TwoTable(738) -  3998393%00; :%00; [1] -> 1082 entries processed
26 Mar 2018 01:12:30,778 DEBUG - Graphulo.TwoTable(738) -  4599376%00; :%00; [1] -> 9164 entries processed
26 Mar 2018 01:12:30,778 DEBUG - Graphulo.TwoTable(738) -  4892487%00; :%00; [1] -> 10524 entries processed
26 Mar 2018 01:12:30,778 DEBUG - Graphulo.TwoTable(738) -  4894511%00; :%00; [1] -> 9334 entries processed
26 Mar 2018 01:12:30,778 DEBUG - Graphulo.TwoTable(738) -  5070450%00; :%00; [1] -> 16106 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  4954927%00; :%00; [1] -> 11474 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  5277201%00; :%00; [1] -> 21602 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  5727301%00; :%00; [1] -> 912 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  4394442%00; :%00; [1] -> 7250 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  5435817%00; :%00; [1] -> 7134 entries processed
26 Mar 2018 01:12:31,629 DEBUG - Graphulo.TwoTable(738) -  4684602%00; :%00; [1] -> 10768 entries processed
26 Mar 2018 01:12:31,630 DEBUG - Graphulo.TwoTable(738) -  5088483%00; :%00; [1] -> 16210 entries processed
26 Mar 2018 01:12:31,630 DEBUG - Graphulo.TwoTable(738) -  4886221%00; :%00; [1] -> 16076 entries processed
26 Mar 2018 01:12:32,597 DEBUG - Graphulo.TwoTable(738) -  4971538%00; :%00; [1] -> 9874 entries processed
26 Mar 2018 01:12:32,597 DEBUG - Graphulo.TwoTable(738) -  4604090%00; :%00; [1] -> 4268 entries processed
26 Mar 2018 01:12:32,597 DEBUG - Graphulo.TwoTable(738) -  4256311%00; :%00; [1] -> 3874 entries processed
26 Mar 2018 01:12:32,597 DEBUG - Graphulo.TwoTable(738) -  4130942%00; :%00; [1] -> 1392 entries processed
26 Mar 2018 01:12:32,597 DEBUG - Graphulo.TwoTable(738) -  4950634%00; :%00; [1] -> 11992 entries processed
26 Mar 2018 01:12:34,174 DEBUG - Graphulo.TwoTable(738) -  4634516%00; :%00; [1] -> 5348 entries processed
26 Mar 2018 01:12:34,174 DEBUG - Graphulo.TwoTable(738) -  5512180%00; :%00; [1] -> 30504 entries processed
26 Mar 2018 01:12:34,174 DEBUG - Graphulo.TwoTable(738) -  4652968%00; :%00; [1] -> 8250 entries processed
26 Mar 2018 01:12:34,175 DEBUG - Graphulo.TwoTable(738) -  4487221%00; :%00; [1] -> 3978 entries processed
26 Mar 2018 01:15:27,090 DEBUG - Graphulo.TwoTable(738) -  4209746%00; :%00; [1] -> 4804 entries processed
26 Mar 2018 01:15:27,090 DEBUG - Graphulo.TwoTable(738) -  5188587%00; :%00; [1] -> 22164 entries processed
26 Mar 2018 01:15:27,090 DEBUG - Graphulo.TwoTable(738) -  5631636%00; :%00; [1] -> 5300 entries processed
26 Mar 2018 01:15:27,090 DEBUG - Graphulo.TwoTable(738) -  5361464%00; :%00; [1] -> 12576 entries processed
26 Mar 2018 01:15:27,091 DEBUG - Graphulo.TwoTable(738) -  4358479%00; :%00; [1] -> 5372 entries processed
26 Mar 2018 01:15:27,091 DEBUG - Graphulo.TwoTable(738) -  5451042%00; :%00; [1] -> 26286 entries processed
26 Mar 2018 01:15:27,091 DEBUG - Graphulo.TwoTable(738) -   :%00; [1] -> 1826 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  4348191%00; :%00; [1] -> 5996 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  5656186%00; :%00; [1] -> 5714 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  4220876%00; :%00; [1] -> 3510 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  5395469%00; :%00; [1] -> 54342 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  5779978%00; :%00; [1] -> 2826 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  4142904%00; :%00; [1] -> 2744 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  4643663%00; :%00; [1] -> 5946 entries processed
26 Mar 2018 01:15:31,711 DEBUG - Graphulo.TwoTable(738) -  4414825%00; :%00; [1] -> 6952 entries processed
26 Mar 2018 01:15:33,307 DEBUG - Graphulo.TwoTable(738) -  4314354%00; :%00; [1] -> 4902 entries processed
26 Mar 2018 01:15:33,308 DEBUG - Graphulo.TwoTable(738) -  4069679%00; :%00; [1] -> 3016 entries processed
26 Mar 2018 01:17:09,406 DEBUG - Graphulo.kTrussAdj_Smart(2512) -  time to count 837200 entries is 94744
26 Mar 2018 01:17:09,406 DEBUG - Graphulo.kTrussAdj_Smart(2515) -  iter +4 nppBefore 5413782 nppAfter 5201558; 194 s
26 Mar 2018 01:17:12,127 DEBUG - Graphulo.TwoTable(738) -  5092529%00; :%00; [1] -> 19244 entries processed
26 Mar 2018 01:17:12,135 DEBUG - Graphulo.TwoTable(738) -  4627641%00; :%00; [1] -> 4556 entries processed
26 Mar 2018 01:17:12,156 DEBUG - Graphulo.TwoTable(738) -  4085009%00; :%00; [1] -> 1534 entries processed
26 Mar 2018 01:17:14,082 DEBUG - Graphulo.TwoTable(738) -  4118715%00; :%00; [1] -> 838 entries processed
26 Mar 2018 01:17:14,082 DEBUG - Graphulo.TwoTable(738) -  3891623%00; :%00; [1] -> 1404 entries processed
26 Mar 2018 01:17:14,082 DEBUG - Graphulo.TwoTable(738) -  5100451%00; :%00; [1] -> 11374 entries processed
26 Mar 2018 01:17:14,082 DEBUG - Graphulo.TwoTable(738) -  4775415%00; :%00; [1] -> 4712 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  4032688%00; :%00; [1] -> 1760 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  5237935%00; :%00; [1] -> 28368 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  5224786%00; :%00; [1] -> 22 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  4571107%00; :%00; [1] -> 4544 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  4293411%00; :%00; [1] -> 2820 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  4592454%00; :%00; [1] -> 3422 entries processed
26 Mar 2018 01:17:14,101 DEBUG - Graphulo.TwoTable(738) -  4824089%00; :%00; [1] -> 9398 entries processed
26 Mar 2018 01:17:14,103 DEBUG - Graphulo.TwoTable(738) -  4330072%00; :%00; [1] -> 5944 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  5258628%00; :%00; [1] -> 27856 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  5899718%00; :%00; [1] -> 14 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  4753616%00; :%00; [1] -> 10088 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  5657863%00; :%00; [1] -> 1398 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  4429929%00; :%00; [1] -> 4166 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  5648634%00; :%00; [1] -> 3844 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  5112367%00; :%00; [1] -> 11724 entries processed
26 Mar 2018 01:17:14,104 DEBUG - Graphulo.TwoTable(738) -  4779755%00; :%00; [1] -> 10108 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  5245543%00; :%00; [1] -> 6 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  4103386%00; :%00; [1] -> 2260 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  4762357%00; :%00; [1] -> 5216 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  5217264%00; :%00; [1] -> 138 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  4718153%00; :%00; [1] -> 6464 entries processed
26 Mar 2018 01:17:14,112 DEBUG - Graphulo.TwoTable(738) -  4575873%00; :%00; [1] -> 4960 entries processed
26 Mar 2018 01:17:14,114 DEBUG - Graphulo.TwoTable(738) -  5422521%00; :%00; [1] -> 2 entries processed
26 Mar 2018 01:17:14,115 DEBUG - Graphulo.TwoTable(738) -  5533528%00; :%00; [1] -> 2652 entries processed
26 Mar 2018 01:17:14,115 DEBUG - Graphulo.TwoTable(738) -  4164230%00; :%00; [1] -> 2744 entries processed
26 Mar 2018 01:17:14,115 DEBUG - Graphulo.TwoTable(738) -  4010983%00; :%00; [1] -> 1278 entries processed
26 Mar 2018 01:17:14,115 DEBUG - Graphulo.TwoTable(738) -  5102417%00; :%00; [1] -> 11140 entries processed
26 Mar 2018 01:17:14,141 DEBUG - Graphulo.TwoTable(738) -  4051021%00; :%00; [1] -> 1420 entries processed
26 Mar 2018 01:17:14,142 DEBUG - Graphulo.TwoTable(738) -  4981925%00; :%00; [1] -> 15196 entries processed
26 Mar 2018 01:17:14,142 DEBUG - Graphulo.TwoTable(738) -  5392104%00; :%00; [1] -> 132 entries processed
26 Mar 2018 01:17:14,142 DEBUG - Graphulo.TwoTable(738) -  5025611%00; :%00; [1] -> 8448 entries processed
26 Mar 2018 01:17:14,142 DEBUG - Graphulo.TwoTable(738) -  4965360%00; :%00; [1] -> 13640 entries processed
26 Mar 2018 01:17:14,143 DEBUG - Graphulo.TwoTable(738) -  4054132%00; :%00; [1] -> 2824 entries processed
26 Mar 2018 01:17:14,143 DEBUG - Graphulo.TwoTable(738) -  4773261%00; :%00; [1] -> 3906 entries processed
26 Mar 2018 01:17:14,143 DEBUG - Graphulo.TwoTable(738) -  4733788%00; :%00; [1] -> 17920 entries processed
26 Mar 2018 01:17:14,143 DEBUG - Graphulo.TwoTable(738) -  4629865%00; :%00; [1] -> 4214 entries processed
26 Mar 2018 01:17:14,143 DEBUG - Graphulo.TwoTable(738) -  4133970%00; :%00; [1] -> 1910 entries processed
26 Mar 2018 01:17:14,156 DEBUG - Graphulo.TwoTable(738) -  4917536%00; :%00; [1] -> 6760 entries processed
26 Mar 2018 01:17:14,156 DEBUG - Graphulo.TwoTable(738) -  3924180%00; :%00; [1] -> 1214 entries processed
26 Mar 2018 01:17:14,156 DEBUG - Graphulo.TwoTable(738) -  4990388%00; :%00; [1] -> 11034 entries processed
26 Mar 2018 01:17:14,156 DEBUG - Graphulo.TwoTable(738) -  4489730%00; :%00; [1] -> 10034 entries processed
26 Mar 2018 01:17:14,157 DEBUG - Graphulo.TwoTable(738) -  5566469%00; :%00; [1] -> 15282 entries processed
26 Mar 2018 01:17:14,157 DEBUG - Graphulo.TwoTable(738) -  4007874%00; :%00; [1] -> 2314 entries processed
26 Mar 2018 01:17:14,157 DEBUG - Graphulo.TwoTable(738) -  5439223%00; :%00; [1] -> 11388 entries processed
26 Mar 2018 01:17:14,157 DEBUG - Graphulo.TwoTable(738) -  5829532%00; :%00; [1] -> 70 entries processed
26 Mar 2018 01:17:14,157 DEBUG - Graphulo.TwoTable(738) -  4004760%00; :%00; [1] -> 2910 entries processed
26 Mar 2018 01:17:14,162 DEBUG - Graphulo.TwoTable(738) -  5110395%00; :%00; [1] -> 11608 entries processed
26 Mar 2018 01:17:14,162 DEBUG - Graphulo.TwoTable(738) -  4261721%00; :%00; [1] -> 2042 entries processed
26 Mar 2018 01:17:14,162 DEBUG - Graphulo.TwoTable(738) -  4682404%00; :%00; [1] -> 6158 entries processed
26 Mar 2018 01:17:14,163 DEBUG - Graphulo.TwoTable(738) -  3957209%00; :%00; [1] -> 1604 entries processed
26 Mar 2018 01:17:14,163 DEBUG - Graphulo.TwoTable(738) -  4988344%00; :%00; [1] -> 16834 entries processed
26 Mar 2018 01:17:14,163 DEBUG - Graphulo.TwoTable(738) -  4834635%00; :%00; [1] -> 9808 entries processed
26 Mar 2018 01:17:14,187 DEBUG - Graphulo.TwoTable(738) -  4038816%00; :%00; [1] -> 1114 entries processed
26 Mar 2018 01:17:14,187 DEBUG - Graphulo.TwoTable(738) -  5003126%00; :%00; [1] -> 11082 entries processed
26 Mar 2018 01:17:14,191 DEBUG - Graphulo.TwoTable(738) -  4771012%00; :%00; [1] -> 8886 entries processed
26 Mar 2018 01:17:14,191 DEBUG - Graphulo.TwoTable(738) -  5284546%00; :%00; [1] -> 20262 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4371428%00; :%00; [1] -> 2994 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4818101%00; :%00; [1] -> 7726 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4066580%00; :%00; [1] -> 1376 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  5019433%00; :%00; [1] -> 23958 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  5038048%00; :%00; [1] -> 14652 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4580672%00; :%00; [1] -> 4738 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4979876%00; :%00; [1] -> 9308 entries processed
26 Mar 2018 01:17:14,192 DEBUG - Graphulo.TwoTable(738) -  4452562%00; :%00; [1] -> 3668 entries processed
26 Mar 2018 01:17:14,203 DEBUG - Graphulo.TwoTable(738) -  4404657%00; :%00; [1] -> 2136 entries processed
26 Mar 2018 01:17:14,203 DEBUG - Graphulo.TwoTable(738) -  5269723%00; :%00; [1] -> 25144 entries processed
26 Mar 2018 01:17:14,203 DEBUG - Graphulo.TwoTable(738) -  4996905%00; :%00; [1] -> 8784 entries processed
26 Mar 2018 01:17:14,203 DEBUG - Graphulo.TwoTable(738) -  3991990%00; :%00; [1] -> 1244 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4175890%00; :%00; [1] -> 2244 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4272392%00; :%00; [1] -> 2018 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  5515457%00; :%00; [1] -> 2652 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4944544%00; :%00; [1] -> 10604 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  5151909%00; :%00; [1] -> 14646 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4277549%00; :%00; [1] -> 1686 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4715947%00; :%00; [1] -> 8534 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4846965%00; :%00; [1] -> 6414 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  5029780%00; :%00; [1] -> 12686 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  5136189%00; :%00; [1] -> 32 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4811857%00; :%00; [1] -> 6712 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  5373353%00; :%00; [1] -> 17310 entries processed
26 Mar 2018 01:17:14,204 DEBUG - Graphulo.TwoTable(738) -  4209746%00; :%00; [1] -> 4804 entries processed
26 Mar 2018 01:17:14,205 DEBUG - Graphulo.TwoTable(738) -  4201401%00; :%00; [1] -> 4180 entries processed
26 Mar 2018 01:17:14,205 DEBUG - Graphulo.TwoTable(738) -  5779978%00; :%00; [1] -> 2826 entries processed
26 Mar 2018 01:17:14,205 DEBUG - Graphulo.TwoTable(738) -  5631636%00; :%00; [1] -> 5300 entries processed
26 Mar 2018 01:17:14,205 DEBUG - Graphulo.TwoTable(738) -  5361464%00; :%00; [1] -> 12576 entries processed
26 Mar 2018 01:17:14,217 DEBUG - Graphulo.TwoTable(738) -  5398937%00; :%00; [1] -> 2016 entries processed
26 Mar 2018 01:17:14,217 DEBUG - Graphulo.TwoTable(738) -  4035754%00; :%00; [1] -> 1610 entries processed
26 Mar 2018 01:17:14,217 DEBUG - Graphulo.TwoTable(738) -  4184581%00; :%00; [1] -> 2672 entries processed
26 Mar 2018 01:17:14,217 DEBUG - Graphulo.TwoTable(738) -  3960380%00; :%00; [1] -> 1012 entries processed
26 Mar 2018 01:17:14,263 DEBUG - Graphulo.TwoTable(738) -  4731539%00; :%00; [1] -> 8410 entries processed
26 Mar 2018 01:17:14,263 DEBUG - Graphulo.TwoTable(738) -  5211502%00; :%00; [1] -> 18792 entries processed
26 Mar 2018 01:17:14,263 DEBUG - Graphulo.TwoTable(738) -  4973641%00; :%00; [1] -> 8480 entries processed
26 Mar 2018 01:17:14,263 DEBUG - Graphulo.TwoTable(738) -  5282744%00; :%00; [1] -> 19238 entries processed
26 Mar 2018 01:17:14,265 DEBUG - Graphulo.TwoTable(738) -  4533277%00; :%00; [1] -> 4278 entries processed
26 Mar 2018 01:17:14,265 DEBUG - Graphulo.TwoTable(738) -  5221089%00; :%00; [1] -> 22478 entries processed
26 Mar 2018 01:17:14,265 DEBUG - Graphulo.TwoTable(738) -  4477426%00; :%00; [1] -> 3848 entries processed
26 Mar 2018 01:17:14,265 DEBUG - Graphulo.TwoTable(738) -  4816137%00; :%00; [1] -> 10070 entries processed
26 Mar 2018 01:17:14,265 DEBUG - Graphulo.TwoTable(738) -  4419938%00; :%00; [1] -> 2954 entries processed
26 Mar 2018 01:17:14,266 DEBUG - Graphulo.TwoTable(738) -  4422459%00; :%00; [1] -> 3220 entries processed
26 Mar 2018 01:17:14,266 DEBUG - Graphulo.TwoTable(738) -  5344004%00; :%00; [1] -> 33398 entries processed
26 Mar 2018 01:17:14,266 DEBUG - Graphulo.TwoTable(738) -  4747124%00; :%00; [1] -> 7878 entries processed
26 Mar 2018 01:17:14,324 DEBUG - Graphulo.TwoTable(738) -  5021488%00; :%00; [1] -> 10686 entries processed
26 Mar 2018 01:17:14,325 DEBUG - Graphulo.TwoTable(738) -  4792580%00; :%00; [1] -> 8242 entries processed
26 Mar 2018 01:17:14,325 DEBUG - Graphulo.TwoTable(738) -  5542919%00; :%00; [1] -> 2352 entries processed
26 Mar 2018 01:17:14,325 DEBUG - Graphulo.TwoTable(738) -  3976201%00; :%00; [1] -> 1050 entries processed
26 Mar 2018 01:17:14,325 DEBUG - Graphulo.TwoTable(738) -  4482352%00; :%00; [1] -> 2438 entries processed
26 Mar 2018 01:17:14,326 DEBUG - Graphulo.TwoTable(738) -  5184689%00; :%00; [1] -> 16238 entries processed
26 Mar 2018 01:17:14,326 DEBUG - Graphulo.TwoTable(738) -  5052295%00; :%00; [1] -> 15810 entries processed
